Id,Comfort,Floor,FurnishedAndFit,LivingSurface,Neighborhood,NumberOfBathrooms,NumberOfParkingSpaces,NumberOfRooms,Partitioning,PossibilityOfParking,Price,PropertyStatus,PropertyType,TotalNumberOfFloors,YearBuilt
4E2EC40C-0B55-4B49-9A75-81CC7083F3FD,-,0,-,560,Aleea Tudor Neculai,0,0,5,-,False,480000,-,-,0,2012
182B841B-C27C-4CE5-BF68-81E32C23D46C,1,4,-,81,Tatarasi,2,0,4,Nedecomandat,False,115000,Bun,Bloc de apartamente,4,2017
740FAC11-B3F5-4800-A2D5-81EC427C7914,1,1,-,54,Cug,0,0,2,Decomandat,False,46500,Nou,Bloc de apartamente,0,2017
3D55929A-D29F-4960-B855-8201970E3576,-,0,-,0,Podul de Fier,0,0,0,-,False,3500,-,-,0,0
39C47539-35DE-4DFC-A27C-8206BA705C79,-,1,-,49,Cug,0,0,2,Decomandat,False,45000,-,-,0,2016
FA3B01EF-FC6B-489F-8BEB-8209C7D704B2,-,2,-,55,Cug,0,0,2,Decomandat,False,40000,-,-,0,2016
BF773CDB-7D08-48E7-A5CB-824A8F5A370F,-,2,-,54,Nicolina,0,0,2,Decomandat,False,60000,-,-,0,1982
943D0154-310A-4982-A9A6-824CE2A43335,-,2,-,48,Copou,0,0,1,Decomandat,False,60540,-,-,0,2017
AF78C53B-69E1-42A0-8480-82642F773F9B,-,5,-,48,Alexandru cel Bun,0,0,2,Semidecomandat,False,34000,-,-,0,1980
E5818428-A049-4AB6-979E-8264F0C920C8,-,2,-,68,Pacurari,0,0,3,Decomandat,False,44000,-,-,0,2016
7B4FE1A6-7D64-4F6F-96A5-8271D52BD0A4,-,3,-,48,Dacia,0,0,2,Decomandat,False,46900,-,-,0,1980
B880D354-B26B-45DD-A5DA-8297C36AA551,-,3,-,17,Bularga,0,0,0,-,False,13400,-,-,0,1973
C0DA9E39-84A2-4FDF-8B4A-82AC6FEC44A8,-,5,-,78,Nicolina,0,0,3,Decomandat,False,62000,-,-,0,2000
682A378F-B3D8-4F8A-BBAD-82BA85678558,-,2,-,42,Tatarasi,0,0,2,Decomandat,False,49700,-,-,0,2016
27F8434D-A9A6-4FF0-AB73-82C3B83DD3C7,-,0,-,117,Popas Pacurari,0,0,4,-,False,86000,Nou,-,0,2017
DAB18404-2854-4653-9D75-82F36E6FD830,-,0,-,103,Miroslava,0,0,4,-,False,64000,-,-,0,2017
7522C308-CC5E-4BF3-B2DC-8308A3426BB0,-,1,-,48,Pacurari,0,0,2,Decomandat,False,34000,-,-,0,2000
DDEFE168-9AAF-47EB-95FC-830F98AB749E,-,1,Complet,24,Nicolina,0,0,0,-,False,26500,Renovat,Bloc de apartamente,5,1978
F5133AAB-1196-4070-BEF2-83119A45C957,-,0,Nemobilat,72,Cug,1,2,3,-,True,58000,Nou,-,1,2018
7DE7C666-04B8-4992-8DCF-831E7E8F7AAB,-,2,-,41,Bucium,0,0,2,Decomandat,False,51000,-,-,0,2018
F8E970D7-ECA1-4046-85E7-831F529222DE,-,4,-,60,Pacurari,0,0,2,Decomandat,False,58900,-,-,0,1985
33C700DD-C752-4D02-89F0-83407CB779FF,-,4,-,12,Podul de Piatra,0,0,0,-,False,8600,-,-,0,1979
9DA8087F-8BA7-4E73-BC50-8341EFF109CF,-,2,-,62,Pacurari,0,0,2,Decomandat,False,49700,-,-,0,2017
D5991710-73EA-4951-A29D-8344061AFB95,-,2,-,37,Pacurari,0,0,1,Decomandat,False,27750,-,-,0,2017
B19CEB05-3403-4B29-864C-8344EE85D16D,1,4,-,56,Tatarasi,0,0,2,Decomandat,False,47000,Bun,Bloc de apartamente,0,1700
C4B7F0E6-1F8C-4822-A2C0-835A95876DBC,-,3,-,27,Nicolina,0,0,1,Semidecomandat,False,25000,-,-,0,1980
D2BB6589-F97D-44B7-8692-835FD94474DB,-,0,-,220,Cug,0,0,5,-,False,180000,-,-,0,2006
CD3BA92A-0E2C-44B3-9C48-83601B573B3F,-,1,-,88,Gara,0,0,3,Decomandat,False,139000,-,-,0,1991
3F36F3F7-28D4-4392-A337-836E05690856,-,1,-,39,Copou,0,0,1,Decomandat,False,38682,-,-,0,2019
A2B77890-F9B1-4BC8-9DCF-83753528D8E8,-,0,-,0,Valea Adanca,0,0,0,-,False,225000,-,-,0,0
6F13EB06-DA89-4F47-B5EC-837BC0DBE21F,-,0,Nemobilat,100,Lunca Cetatuii,1,2,4,-,True,60000,Nou,-,2,2018
80C9DBCA-39A7-4DA4-B9E0-8380F5DF7897,-,1,-,22,Alexandru cel Bun,0,0,0,-,False,20000,-,-,0,1980
F49CAC18-60E0-4DAA-9B5C-839014C85A19,-,0,-,120,Central,0,0,3,-,False,49500,-,-,0,2016
0599BCB0-423A-4BF4-826F-83936293198C,-,1,-,60,Cug,0,0,2,Decomandat,False,48640,Nou,Bloc de apartamente,6,2018
823000D8-95AA-41AD-B36A-83A0D85AB9D3,-,3,-,48,Dacia,0,0,2,Decomandat,False,46900,-,-,0,1980
74F29E0F-FF08-4598-9594-83A4212AAEFC,-,1,-,41,Galata,0,0,2,Decomandat,False,50500,-,-,0,2017
E2CC38B7-65CE-462A-93E0-83A75D1B970F,-,4,-,74,Nicolina,0,0,3,Decomandat,False,65000,-,-,0,1992
FE321C67-5202-4992-9FD3-83C7151276A6,-,1,-,60,Tatarasi,0,0,3,Semidecomandat,False,45000,-,-,0,1970
89B8B096-61F2-4D53-A09D-83D74B4CE74E,-,2,-,63,Pacurari,0,0,3,Decomandat,False,44000,-,-,0,2016
D1BCC66E-06D3-400C-A9FC-83DDD7E8497C,-,2,-,52,Tudor Vladimirescu,0,0,1,Decomandat,False,54405,-,-,0,2017
2F4CB978-F7C5-4F52-80B4-83E35D085812,-,1,-,72,Nicolina,0,0,3,Decomandat,False,63000,-,-,0,1982
E08288A8-C9A4-4E4B-8C5E-83E4994A6A18,-,1,-,45,Pacurari,0,0,2,Decomandat,False,51773,-,-,0,2016
57E71EA9-4B9B-4F40-81F6-83F5B4530417,-,2,-,28,Tatarasi,0,0,0,-,False,32800,-,-,0,2016
07A9265F-B207-4930-9B49-83F9AEBCA5C1,-,0,-,120,Pacurari,0,0,4,-,False,72000,-,-,0,2016
42668929-C687-4919-95B5-84043B0453B7,-,4,-,17,Frumoasa,0,0,0,-,False,12500,-,-,0,1976
E2DF0AF8-F3D3-4925-B840-84116BD8A4C3,Lux,3,-,65,Cug,0,0,3,Decomandat,False,54000,Nou,Bloc de apartamente,0,2018
CBE371AC-FD66-40B8-9D63-8417E1691FBE,-,1,-,38,Bucium,0,0,1,Decomandat,False,24000,-,-,0,2018
D5A3E36F-DE3F-4779-80E1-84207EA22296,-,2,-,46,Pacurari,0,0,2,Decomandat,False,34900,-,-,0,2016
C0D27AF2-DF9E-405C-9884-842A31B44C96,-,9,Complet,47,Podu Ros,0,0,2,Semidecomandat,False,56900,Renovat,Bloc de apartamente,10,1971
ABB06B88-E8F9-4FC5-ADCE-842BE40F45E9,-,1,-,73,Copou,0,0,2,Semidecomandat,False,71080,n construcie,Bloc de apartamente,6,2018
66254A1D-1B10-47CF-AF0C-843C456D7DFD,-,3,-,42,Alexandru cel Bun,0,0,2,Semidecomandat,False,35500,-,-,0,1976
3FF29563-115C-42CA-90C7-846342C68723,-,3,-,60,Semicentral,0,0,3,Semidecomandat,False,29500,-,-,0,1982
EA703E3C-5071-47FA-ABEB-8463A1C1C612,-,0,-,90,Sud,0,0,3,-,False,57000,-,-,0,2016
84A0C96D-29F2-4240-AC79-8465C3CE2A42,-,1,Nemobilat,54,Bucium,0,0,2,Decomandat,False,51000,Nou,Bloc de apartamente,4,2017
16B1AA5F-31E4-4BD9-9AF0-84764D27A378,-,7,-,63,Nicolina,0,0,3,Decomandat,False,75500,-,-,0,2017
AC3715D9-D5DD-496F-ADD8-84924913B5C6,-,3,-,56,Cug,0,0,3,Semidecomandat,False,44000,-,-,0,2016
1F67FF56-073C-4856-BB76-849438007048,-,10,-,75,Alexandru cel Bun,0,0,3,Decomandat,False,46000,-,-,0,1978
B4974B47-1953-436E-9F88-8494C985E0CF,-,1,-,54,Alexandru cel Bun,0,0,2,Decomandat,False,50000,-,-,0,1975
9A68FDA4-5AF3-454C-936C-849CBAF11ABD,-,1,-,42,Alexandru cel Bun,0,0,2,Nedecomandat,False,40000,Bun,Bloc de apartamente,4,1977
0774CE60-0C71-4B82-B1D2-84A8DD42CB8F,-,2,-,42,Lunca Cetatuii,0,0,1,Decomandat,False,25000,-,-,0,1984
E88F701F-4CA2-4072-8FBF-84AE20BA5A97,-,1,-,64,Pacurari,0,0,3,Semidecomandat,False,44000,-,-,0,2014
EDEC575F-11BA-41B7-82DF-84B7C0A1C09F,-,2,-,48,Bucium,0,0,2,Decomandat,False,36550,-,-,0,2018
6FD4536F-E63D-4D0D-80B8-84CA540636BD,1,1,Nemobilat,82,Pacurari,2,0,3,Decomandat,True,63000,Nou,Bloc de apartamente,4,2018
41F6D719-BC56-4254-8DC7-84CA99A52189,1,2,Parial,27,Tatarasi,1,0,1,Decomandat,False,35000,Bun,Bloc de apartamente,4,1980
ED66DAEB-CEE2-451F-AF48-84D2ED84C3F7,-,0,-,100,Pacurari,0,0,4,-,False,72000,Nou,-,0,2017
9F6F98AD-F77B-4D06-A4F4-84D5D7448A05,1,4,-,40,Alexandru cel Bun,0,0,2,Semidecomandat,False,34000,Bun,Bloc de apartamente,0,1977
E0F6FB6A-D316-4071-8044-84E8F85A0F52,-,4,-,39,Copou,0,0,1,Decomandat,False,39000,-,-,7,2017
6661777A-0CEB-41A5-BEF0-84F30C1532F2,-,2,-,50,Alexandru cel Bun,0,0,3,Nedecomandat,False,43000,Renovat,Bloc de apartamente,4,1970
BC7FFBDA-EE48-49BC-B0AB-84FE25C7B554,-,4,-,56,Nicolina,0,0,2,Decomandat,False,59000,-,-,0,1986
43AD34AA-87A0-4335-A9B9-8507A9719399,1,6,Complet,70,Bd.Independentei,2,0,3,Decomandat,True,120000,Rezonabil,Bloc de apartamente,8,1986
2BC08CC8-1EE2-47EE-9D87-850AE1762197,1,4,-,42,Tatarasi,1,0,2,Decomandat,False,45000,Bun,Bloc de apartamente,4,1984
98D81792-9EE0-4E7B-AE89-850E1113B62F,1,6,-,65,Pacurari,0,0,3,Decomandat,False,75000,Renovat,Bloc de apartamente,0,1985
2F5D5B78-C575-4A00-9449-85124696A034,-,8,-,56,Cug,0,0,2,Decomandat,False,45000,-,-,0,1983
270A6F31-1CEE-4E93-A21E-85142A218965,-,1,Nemobilat,52,Cug,0,0,2,Decomandat,False,35000,Nou,Bloc de apartamente,2,2017
D56F3E84-8498-4FB1-9336-851584BA498F,1,1,Parial,44,Tudor Vladimirescu,1,0,2,Nedecomandat,False,46000,Bun,Bloc de apartamente,3,1961
299AA3AC-5FEA-4B85-9499-85279CBDA9D9,-,1,-,71,Cug,0,0,3,Decomandat,False,63900,-,-,0,2017
66336623-14BA-41F2-BE32-852CA1E7348F,-,5,-,44,Tatarasi,0,0,2,Semidecomandat,False,34500,-,-,0,2000
DCBD21DC-1BF1-4722-8165-853E0928D088,-,0,-,0,Miroslava,0,0,0,-,False,27,-,-,0,0
CE60C08E-68F4-4ED7-983D-854A22F137C2,-,2,-,48,Zimbru,0,0,2,Decomandat,False,44900,-,-,0,1980
E842ED65-25FA-41EA-B5A9-854D8157E628,-,0,-,0,Galata,0,0,0,-,False,75,-,-,0,0
3E1FB7F5-CC9B-467F-8B97-8552339FDC7A,-,7,-,44,Cug,0,0,2,Decomandat,False,67000,-,-,0,2018
DB42DC28-1E7D-455D-A61C-8556EEE7EB0D,-,3,Nemobilat,42,Cug,0,0,2,Decomandat,False,47725,Nou,Bloc de apartamente,11,2018
14320A97-C16B-436F-9B7C-855B1564FF0B,-,4,-,72,Galata,0,0,3,Decomandat,False,62500,-,-,0,1981
E4CB0116-7598-4F5D-895D-855D6B9428F2,-,2,-,55,Copou,0,0,2,Decomandat,False,58275,-,-,0,2017
752D518D-A1C7-47F9-86BB-8563560F8D2C,1,2,Parial,51,Tatarasi,1,0,2,Decomandat,False,44000,Bun,Bloc de apartamente,4,1985
9BE3C033-5DCD-4F28-AE5A-856D11EA4B48,1,2,Nemobilat,40,Pacurari,1,1,2,Semidecomandat,True,42100,n construcie,Bloc de apartamente,3,2018
2C1677F3-688C-45ED-B744-856E2D8ACFAA,-,1,-,48,Valea Adanca,0,0,2,Decomandat,False,40000,-,-,0,2018
59792CD9-ABFF-4175-ADCA-858841F35705,-,5,-,39,Cug,0,0,1,Decomandat,False,32900,-,-,0,2018
858F5D99-65A3-4504-A99D-858B05A311C9,-,2,Nemobilat,30,Cug,0,0,1,Semidecomandat,False,25000,Nou,Bloc de apartamente,12,2017
17543DE4-14B7-4A4D-AF9E-858BD9456B30,-,1,-,52,Moara de Vant,0,0,2,Semidecomandat,False,69500,-,-,0,2017
9207C915-0CE0-478F-B49D-85954AE63B62,-,1,-,18,Nicolina,0,0,0,-,False,11500,-,-,0,1980
D6422882-E1A2-4493-AD24-85B24B332E6B,-,4,-,60,Bucium,0,0,3,Semidecomandat,False,59470,-,-,0,2017
2C89E903-D724-4130-A6E8-85C79B975B62,1,4,Parial,48,Tudor Vladimirescu,1,0,2,Semidecomandat,False,46500,Bun,Bloc de apartamente,4,1964
B80C1D5D-0A97-4952-8E0B-85CDD839EBBB,-,1,Parial,51,Cug,0,0,2,Decomandat,False,45300,Nou,Bloc de apartamente,11,2017
39032C0D-6BD7-420D-A3C1-85EE8B145BF2,-,3,-,28,Tatarasi,0,0,1,Decomandat,False,25000,-,-,0,1980
DBE6FB9C-7730-445E-BC4D-85F7E8B3A4E7,-,2,-,60,Galata,0,0,2,Decomandat,False,60000,-,-,0,2017
56B2F874-6D41-4A07-B380-8605FE5461FB,1,2,-,55,Copou,0,0,2,Decomandat,False,65000,De renovat,Bloc de apartamente,0,1958
BF9D52D5-4E72-45FB-A434-860AB810BBD9,1,8,-,37,Cug,0,0,1,Semidecomandat,False,35000,Bun,Bloc de apartamente,0,1979
7D20F611-A7CA-4FE8-A670-860FA7CFDB33,-,0,-,0,Bucium,0,0,0,-,False,27,-,-,0,0
53C80449-3563-4191-88C5-863DF7F70BE1,-,1,-,72,Galata,0,0,3,Decomandat,False,64000,-,-,0,1980
0EA394F2-2CA3-4D9B-814D-864D0CB37EFF,-,4,-,88,Tatarasi,0,0,4,Decomandat,False,90590,Nou,Bloc de apartamente,4,2017
13178006-9CB2-49A6-AA69-8651ED2ABC27,-,3,-,48,Bucium,0,0,2,Decomandat,False,49500,-,-,0,2017
F984040C-9C72-4248-81EE-86669DDB7800,-,4,-,36,Alexandru cel Bun,0,0,2,Nedecomandat,False,37900,-,-,0,1975
9BA1BF95-3EC4-4402-97BA-8667D253F0FC,-,1,-,35,Galata,0,0,1,Decomandat,False,35000,-,-,0,2017
6F580E55-E366-45D9-BBA4-866BB118B24C,-,4,Complet,52,Podu Ros,0,0,3,Semidecomandat,False,52900,Bun,Bloc de apartamente,4,1968
97000F48-B24B-432E-8DB0-866DF95DC74F,-,1,-,39,Copou,0,0,2,Decomandat,False,41475,-,-,0,2017
19A1664D-6889-4F6D-A46E-86821FFE94A1,-,2,-,54,Oancea,0,0,2,Decomandat,False,71800,-,-,0,2018
6E8ED03E-76E7-4FA3-A483-869AC0F431FB,-,0,-,106,Pacurari,0,0,4,-,False,63000,-,-,0,2016
C5142E82-5B9D-432F-8FE9-86A10B05E1D4,-,5,-,38,Canta,0,0,1,Decomandat,False,36960,-,-,0,2016
07FEE527-1A4E-4FC8-8F3D-86A193DD982C,1,4,Nemobilat,65,Tatarasi,1,0,3,Decomandat,False,65000,Bun,Bloc de apartamente,4,1982
C5D5A91D-D5D0-429F-A4FB-86B397600F86,-,1,-,17,Bularga,0,0,0,-,False,13500,-,-,0,1978
FDF87AE2-92C4-44AC-ACC3-86B9484206EB,-,2,-,58,Nicolina,0,0,2,Decomandat,False,72000,-,-,0,1984
C02C2971-DE4A-4811-BABC-86BBE01605EA,-,4,-,56,Gara,0,0,3,Semidecomandat,False,64900,-,-,0,1978
8109639B-878B-4094-9633-86DBE06AA7BB,1,4,-,42,Tatarasi,1,0,2,Decomandat,False,45000,Bun,Bloc de apartamente,4,1984
860A817F-5389-4BE2-95F4-86FC9AE84EB0,-,8,-,35,Gara,0,0,1,Decomandat,False,38000,-,-,0,1984
BB11E634-6256-4F0B-AEA7-8702B35A1EE5,-,0,-,96,Valea Adanca,0,0,4,-,False,73000,-,-,0,2017
7EE482B8-3923-49D0-8C2F-8708E0C48632,Lux,1,-,53,Popas Pacurari,0,0,2,Semidecomandat,False,44540,Bun,Bloc de apartamente,0,2017
C9FCDC9E-2D4D-4E87-9755-8717B51B7098,-,1,-,28,Pacurari,0,0,0,-,False,25999,-,-,0,2018
B276C8F3-B77E-431C-AB17-872E69CE38A3,-,2,Parial,35,Podu Ros,0,0,2,Nedecomandat,False,32000,Renovat,Bloc de apartamente,4,1978
067873E1-D0F2-4845-8D39-874064ED01C1,Lux,1,-,66,Valea Adanca,0,0,3,Decomandat,False,50000,Nou,Cas/Vil,0,2017
AE2376E1-EB5F-4169-A078-874E9DD8998B,Lux,2,-,68,Moara de Vant,0,0,3,Decomandat,False,64453,n construcie,Bloc de apartamente,0,2019
7CFB43AB-099B-4903-859E-8752964A8133,-,2,-,62,Nicolina,0,0,3,Decomandat,False,69800,-,-,0,2017
48F68155-77F0-411C-AA70-875ED52ECEEB,-,1,-,51,Copou,0,0,2,Decomandat,False,50800,-,-,0,2018
AF9FC7A6-C0E4-4CC7-B4ED-8774826C71C0,-,3,-,46,Pacurari,0,0,1,Decomandat,False,31000,-,-,0,2017
76BC18D9-D007-497F-B104-8794FF945DAD,1,1,-,54,Cug,0,0,2,Decomandat,False,46000,Nou,Bloc de apartamente,0,2017
6D710ECE-2AB1-4D18-A0B5-8795395D9719,-,2,-,60,Podu Ros,0,0,3,Semidecomandat,False,44900,Bun,Bloc de apartamente,4,1962
6CB47758-26DF-46C5-A7B0-87961FF6DD4A,-,2,-,38,Pacurari,0,0,1,Decomandat,False,27000,-,-,0,2016
B68DA969-3382-4FF8-AF1A-879CFACA0152,Lux,1,Nemobilat,62,Copou,1,1,2,Decomandat,True,62000,Nou,Bloc de apartamente,6,2018
B91013B1-8358-4BC2-95EE-87AA1BA278B8,-,1,-,44,Central,0,0,2,Semidecomandat,False,69486,-,-,0,2018
33C8ACE2-FDF2-459B-A42B-87B254640BCF,-,1,-,50,Lunca Cetatuii,0,0,2,Decomandat,False,35000,Nou,Bloc de apartamente,2,2018
6F3BC565-1A9A-4400-958B-87BAAD88BD73,-,1,-,54,Pacurari,0,0,2,Decomandat,False,40200,-,-,0,2017
6ECCF051-438F-4BA9-804F-87CB8FC604B4,-,4,-,25,Frumoasa,0,0,0,-,False,24900,-,-,0,1978
A90EB432-A22E-4D4A-B28C-87D1F19953D9,-,2,-,51,Mircea cel Batran,0,0,2,Decomandat,False,58999,Renovat,Bloc de apartamente,10,1978
A2AC9A2E-1021-4500-8BF2-87D62FF1BBE2,-,1,-,60,Tatarasi,0,0,2,Semidecomandat,False,48000,-,-,0,1970
4397AECA-89A7-40E1-B80A-87E4DFDFCF63,-,8,Complet,64,Pacurari,0,0,2,Semidecomandat,False,65000,Bun,Bloc de apartamente,8,1990
3C2728EE-4AA2-4DCD-A5FF-87F544D683D6,-,2,-,44,Copou,0,0,2,Semidecomandat,False,48477,-,-,0,2018
774DB1D5-88FA-435F-B4AE-87FE77BB7794,-,4,-,48,Aeroport,0,0,2,Decomandat,False,48000,-,-,0,1987
AE764F5C-A6D4-4EF1-9C42-87FEB72F19E4,-,4,-,43,Popas Pacurari,0,0,2,Semidecomandat,False,34000,Nou,Bloc de apartamente,4,2018
391A3C8F-3D04-4B48-BD9A-8813B0F2A305,-,4,-,56,Pacurari,0,0,3,Decomandat,False,42800,-,-,0,2017
3F3C7B29-772F-4D09-9F07-8818EC9772D1,-,6,-,83,Zimbru,0,0,3,Decomandat,False,82000,Renovat,Bloc de apartamente,10,1990
7E662450-A20B-4AFF-ACA3-881B9D3F275F,-,0,Parial,74,Valea Adanca,0,0,3,-,False,65000,Nou,-,0,2017
2B26146C-EA18-4B01-868E-88249E90E29A,1,5,-,54,Alexandru cel Bun,0,0,2,Decomandat,False,50000,Bun,Bloc de apartamente,0,1976
507D51EF-5086-4F3D-9959-882A3B7D74BE,-,1,-,46,Valea Adanca,0,0,2,Decomandat,False,38900,-,-,0,2017
CCB0493C-FE8D-46E4-912A-882D64A29004,1,2,Parial,90,Frumoasa,2,0,4,Decomandat,False,71000,Bun,Bloc de apartamente,4,1989
737C5C4A-AD33-4996-A9B3-882EE7762E5E,2,8,-,50,Cug,0,0,2,Decomandat,False,43500,Bun,Bloc de apartamente,0,1986
BF5CD7EC-D0DF-41FB-9CF8-884F022D814F,-,5,-,50,Nicolina,0,0,2,Decomandat,False,55000,-,-,0,2017
B6C450BE-0005-4B3A-BD50-8852F7DE5DDC,-,0,-,64,Aeroport,0,0,2,-,False,120000,-,-,0,2014
018BC0C1-7DD0-4DA7-BD00-8854DC18B85C,-,7,-,28,Podu Ros,0,0,0,-,False,25700,-,-,0,1970
6686148C-CDC8-4265-83CC-885DD845DFFE,-,2,-,38,Cug,0,0,2,Decomandat,False,31000,-,-,0,2018
F5642CDC-CBA2-4551-9A96-88633817487C,-,3,-,17,Nicolina,0,0,0,-,False,10800,-,-,0,1980
B0EC56DB-B2EE-45E2-9D6C-886A4BEE7FA0,-,5,-,70,Canta,0,0,2,Decomandat,False,35900,-,-,0,1979
094653CD-3A56-4989-B4AF-886A768D969C,-,5,-,55,Cug,0,0,2,Decomandat,False,49500,-,-,0,2018
BD287377-45FB-4A9A-89CC-88719DF732F8,-,1,-,70,Pacurari,0,0,3,Decomandat,False,49000,-,-,0,2017
ADD5A7B8-A0B3-4D4C-A5D9-887AFE69A368,-,4,-,68,Tatarasi,0,0,2,Decomandat,False,76000,-,-,0,2018
47294FDE-194D-42CA-A8C4-88812AEE0DEE,-,1,Parial,55,Nicolina,0,0,2,Decomandat,False,48900,Nou,Bloc de apartamente,11,2017
FF35D6B4-10A3-4194-8D45-8885C3A334BF,-,1,-,45,Cug,0,0,2,Decomandat,False,46500,-,-,0,2018
398E0CDF-E2F5-4187-88F7-8892595A7BE7,-,4,-,55,Podu Ros,0,0,2,Decomandat,False,39500,-,-,0,1980
CB41122D-96DC-45A1-A3E3-88A14E6A79E3,-,4,-,48,Dacia,0,0,2,Decomandat,False,44900,-,-,0,1980
02A36EB0-79A5-4484-998D-88A15713AE23,-,4,-,52,Podu Ros,0,0,2,Decomandat,False,49000,-,-,0,1970
F530C356-8442-4F6C-B1F2-88A40FDC64F8,-,3,-,54,Gara,0,0,2,Decomandat,False,59900,-,-,0,1988
9308068B-748E-44E9-843C-88A5AF6F44CE,-,0,-,71,Gara,0,0,0,-,False,135000,-,-,0,0
951443D2-9E4D-4A49-9840-88AE09F3D4A7,1,1,-,77,Centru Civic,0,0,3,Decomandat,False,110000,Bun,Bloc de apartamente,0,1977
C6A5B87F-0EEA-46B6-9D9D-88BB00C5A39D,-,3,-,58,Miroslava,0,0,2,Decomandat,False,40500,-,-,0,2016
DBDBEF06-CAD9-4DED-BB07-88CC10D88295,-,3,-,42,Lunca Cetatuii,0,0,1,Decomandat,False,31500,-,-,0,2017
7D0BA95A-A03B-471F-B06B-88CCB712D74F,-,2,-,74,Pacurari,0,0,3,Decomandat,False,58000,Nou,Bloc de apartamente,3,2016
7B165C26-E4B5-406E-86C9-88CE08C547AC,-,2,-,46,Pacurari,0,0,1,Decomandat,False,34500,-,-,0,2017
0AF6DF18-6777-4447-B501-88D018140920,-,6,-,100,Nicolina,0,0,4,Decomandat,False,76900,Bun,Bloc de apartamente,8,1988
5235E9EC-AA61-49E9-B3FF-88DEBE476E3C,-,0,-,117,Cug,0,0,4,-,False,57000,-,-,0,2016
BB9207FF-5574-4C18-9472-88F2A58E49D0,-,0,-,0,Aeroport,0,0,0,-,False,315,-,-,0,0
84244B68-0B4B-4853-A012-88F80773AD55,-,1,-,58,Cug,0,0,2,Decomandat,False,52200,-,-,0,2017
07D541B6-2F80-4294-965B-88FAF5950CF6,-,4,Nemobilat,54,Alexandru cel Bun,0,0,2,Decomandat,False,50500,Rezonabil,Bloc de apartamente,9,1978
F6CE9927-63CA-4E72-8F86-8906F11F95A7,-,4,-,74,Pacurari,0,0,3,Decomandat,False,55000,-,-,0,1985
342EB960-42A9-484D-8D7C-8907A8741A47,-,2,-,46,Bucsinescu,0,0,1,Decomandat,False,53000,-,-,0,2016
2BAD0836-253E-41FF-9FE0-8914133B198E,-,2,-,56,Bucium,0,0,2,Decomandat,False,47600,-,-,0,2018
CDA843BF-21F9-4009-B9BA-892510D4A964,-,2,-,28,Podul de Piatra,0,0,0,-,False,24500,-,-,0,1972
415AF0FE-0A18-4460-B10F-892C6F7A1FFA,-,2,-,65,Cug,0,0,2,Decomandat,False,46900,-,-,0,2017
428EEDAA-5382-41E2-B778-8930CE317371,-,4,-,49,Podu Ros,0,0,2,Semidecomandat,False,36900,Bun,Bloc de apartamente,4,1963
EE6A5829-4A3A-4991-B41B-894E0F0F1194,1,2,-,23,Pacurari,0,0,1,Decomandat,False,230,Bun,Bloc de apartamente,0,1978
BD31B32A-FAC1-404F-9F00-896886708E0C,-,0,-,250,Bucium,0,0,5,-,False,109900,-,-,0,2011
E764249F-1623-468C-BF46-897210839B62,-,4,-,34,Tatarasi,0,0,2,Nedecomandat,False,31000,-,-,0,1977
51B811E1-A356-4EE7-99F2-897F4C60AD9A,Lux,2,-,70,Cug,0,0,3,Decomandat,False,52000,Nou,Bloc de apartamente,0,2018
461657C8-E1AD-4F1A-A297-899CB8CCEFD6,-,2,-,68,Dacia,0,0,3,Decomandat,False,54500,De renovat,Bloc de apartamente,4,1977
C4781B42-9D27-4307-B4B3-899E2BAACEDB,-,3,-,18,Frumoasa,0,0,0,-,False,11000,-,-,0,1980
77F40294-A77B-4ABE-9E11-89B86E7C41B6,1,1,Nemobilat,105,Nicolina,1,0,3,Nedecomandat,False,85000,Bun,Bloc de apartamente,1,1982
1A66CB95-D269-45EC-8A12-89C0F61FA09A,-,3,-,18,Granit,0,0,0,-,False,12500,-,-,0,1984
04EA6824-2F2D-463A-9E14-89C693AE1659,1,4,Complet,40,Cug,1,1,3,Decomandat,True,55000,Renovat,Bloc de apartamente,4,2017
56B2C997-83F8-44D2-9D0A-89CAB23E2D40,1,4,-,42,Alexandru cel Bun,0,0,2,Nedecomandat,False,39900,Renovat,Bloc de apartamente,0,1973
81ED9023-7F5F-4DE9-9769-89D2BA297659,1,2,-,77,Cug,0,0,3,Decomandat,False,57000,n construcie,Bloc de apartamente,0,2018
59AF9BF1-C913-40F1-B1D8-89DA142E30A7,Lux,3,-,52,Cug,0,0,2,Decomandat,False,47500,Nou,Bloc de apartamente,0,2018
783BC510-6E76-4B9C-AF72-89F137BCD207,-,10,Complet,40,Alexandru cel Bun,0,0,2,Nedecomandat,False,36000,Nou,Bloc de apartamente,10,1980
817D1EC8-94DF-4D22-8442-8A0B49B18289,-,3,-,62,Dacia,0,0,3,Decomandat,False,60000,-,-,0,1980
E80B7B90-D1CF-4BF7-9788-8A18AF0356AC,-,1,-,60,Pacurari,0,0,2,Decomandat,False,43500,-,-,0,2017
4768C9D1-CA09-49FD-9904-8A19E02E0006,-,2,-,68,Dacia,0,0,3,Decomandat,False,54500,De renovat,Bloc de apartamente,4,1977
B03886E7-613C-4E19-B7DB-8A1D3DFC2730,1,8,-,39,Tatarasi,0,0,2,Nedecomandat,False,34500,Bun,Bloc de apartamente,0,1974
